date,product_id,category,units_sold,unit_price,discount_pct,revenue,cogs,gross_margin,channel,country,returned
2024-05-30,P0113,Food & Grocery,25,54.16,0.0,1354.0,1087.5,266.5,Organic Search,United States,0
2024-05-31,P0113,Food & Grocery,19,54.16,0.0,1029.04,826.5,202.54,Social Media,United States,0
2024-06-01,P0113,Food & Grocery,16,51.45,5.0,823.23,696.0,127.23,Organic Search,United States,0
2024-06-02,P0113,Food & Grocery,51,54.16,0.0,2762.16,2218.5,543.66,Paid Ads,United States,0
2024-06-03,P0113,Food & Grocery,20,46.04,15.0,920.72,870.0,50.72,Organic Search,United States,0
2024-06-04,P0113,Food & Grocery,14,54.16,0.0,758.24,609.0,149.24,Paid Ads,Canada,0
2024-06-05,P0113,Food & Grocery,8,54.16,0.0,433.28,348.0,85.28,Paid Ads,United States,0
2024-06-06,P0113,Food & Grocery,32,54.16,0.0,1733.12,1392.0,341.12,Direct,Canada,0
2024-06-07,P0113,Food & Grocery,24,54.16,0.0,1299.84,1044.0,255.84,Organic Search,United Kingdom,0
2024-06-08,P0113,Food & Grocery,28,54.16,0.0,1516.48,1218.0,298.48,Email,United Kingdom,0
2024-06-09,P0113,Food & Grocery,10,54.16,0.0,541.6,435.0,106.6,Referral,Canada,0
2024-06-10,P0113,Food & Grocery,20,54.16,0.0,1083.2,870.0,213.2,Organic Search,United States,0
2024-06-11,P0113,Food & Grocery,43,54.16,0.0,2328.88,1870.5,458.38,Organic Search,United States,0
2024-06-12,P0113,Food & Grocery,16,46.04,15.0,736.58,696.0,40.58,Organic Search,United States,1
2024-06-13,P0113,Food & Grocery,12,54.16,0.0,649.92,522.0,127.92,Paid Ads,United States,0
2024-06-14,P0113,Food & Grocery,21,54.16,0.0,1137.36,913.5,223.86,Paid Ads,Canada,0
2024-06-15,P0113,Food & Grocery,16,54.16,0.0,866.56,696.0,170.56,Organic Search,United States,0
2024-06-16,P0113,Food & Grocery,12,48.74,10.0,584.93,522.0,62.93,Paid Ads,United States,0
2024-06-17,P0113,Food & Grocery,17,54.16,0.0,920.72,739.5,181.22,Organic Search,United Kingdom,0
2024-06-18,P0113,Food & Grocery,13,54.16,0.0,704.08,565.5,138.58,Paid Ads,Germany,0
2024-06-19,P0113,Food & Grocery,14,54.16,0.0,758.24,609.0,149.24,Email,Australia,0
2024-06-20,P0113,Food & Grocery,11,54.16,0.0,595.76,478.5,117.26,Organic Search,United States,0
2024-06-21,P0113,Food & Grocery,19,54.16,0.0,1029.04,826.5,202.54,Paid Ads,United Kingdom,0
2024-06-22,P0113,Food & Grocery,23,54.16,0.0,1245.68,1000.5,245.18,Social Media,United States,0
2024-06-23,P0113,Food & Grocery,21,54.16,0.0,1137.36,913.5,223.86,Organic Search,Australia,0
2024-06-24,P0113,Food & Grocery,14,54.16,0.0,758.24,609.0,149.24,Organic Search,United Kingdom,0
2024-06-25,P0113,Food & Grocery,7,54.16,0.0,379.12,304.5,74.62,Direct,Australia,0
2024-06-26,P0113,Food & Grocery,38,46.04,15.0,1749.37,1653.0,96.37,Social Media,United States,0
2024-06-27,P0113,Food & Grocery,44,54.16,0.0,2383.04,1914.0,469.04,Social Media,United States,0
2024-06-28,P0113,Food & Grocery,15,48.74,10.0,731.16,652.5,78.66,Paid Ads,United States,1
2024-06-29,P0113,Food & Grocery,18,54.16,0.0,974.88,783.0,191.88,Social Media,United States,0
2024-06-30,P0113,Food & Grocery,12,46.04,15.0,552.43,522.0,30.43,Paid Ads,United Kingdom,0
2024-07-01,P0113,Food & Grocery,13,54.16,0.0,704.08,565.5,138.58,Social Media,United States,0
2024-07-02,P0113,Food & Grocery,18,54.16,0.0,974.88,783.0,191.88,Paid Ads,United States,0
2024-07-03,P0113,Food & Grocery,16,48.74,10.0,779.9,696.0,83.9,Email,Canada,0
2024-07-04,P0113,Food & Grocery,16,54.16,0.0,866.56,696.0,170.56,Organic Search,United States,0
2024-07-05,P0113,Food & Grocery,23,54.16,0.0,1245.68,1000.5,245.18,Organic Search,Australia,0
2024-07-06,P0113,Food & Grocery,27,54.16,0.0,1462.32,1174.5,287.82,Referral,United States,1
2024-07-07,P0113,Food & Grocery,23,54.16,0.0,1245.68,1000.5,245.18,Paid Ads,United States,0
2024-07-08,P0113,Food & Grocery,10,54.16,0.0,541.6,435.0,106.6,Direct,Netherlands,1
2024-07-09,P0113,Food & Grocery,20,54.16,0.0,1083.2,870.0,213.2,Paid Ads,United States,0
2024-07-10,P0113,Food & Grocery,37,51.45,5.0,1903.72,1609.5,294.22,Email,France,0
2024-07-11,P0113,Food & Grocery,14,54.16,0.0,758.24,609.0,149.24,Email,United Kingdom,0
2024-07-12,P0113,Food & Grocery,22,54.16,0.0,1191.52,957.0,234.52,Paid Ads,Australia,0
2024-07-13,P0113,Food & Grocery,37,54.16,0.0,2003.92,1609.5,394.42,Paid Ads,Germany,0
2024-07-14,P0113,Food & Grocery,13,54.16,0.0,704.08,565.5,138.58,Organic Search,Canada,0
2024-07-15,P0113,Food & Grocery,27,54.16,0.0,1462.32,1174.5,287.82,Paid Ads,United States,0
2024-07-16,P0113,Food & Grocery,21,54.16,0.0,1137.36,913.5,223.86,Paid Ads,Australia,0
2024-07-17,P0113,Food & Grocery,28,54.16,0.0,1516.48,1218.0,298.48,Organic Search,United States,0
2024-07-18,P0113,Food & Grocery,17,54.16,0.0,920.72,739.5,181.22,Paid Ads,United States,1
2024-07-19,P0113,Food & Grocery,17,54.16,0.0,920.72,739.5,181.22,Paid Ads,United States,0
2024-07-20,P0113,Food & Grocery,13,54.16,0.0,704.08,565.5,138.58,Social Media,United States,0
2024-07-21,P0113,Food & Grocery,40,54.16,0.0,2166.4,1740.0,426.4,Organic Search,United States,0
2024-07-22,P0113,Food & Grocery,24,48.74,10.0,1169.86,1044.0,125.86,Paid Ads,United States,0
2024-07-23,P0113,Food & Grocery,19,54.16,0.0,1029.04,826.5,202.54,Organic Search,Canada,0
2024-07-24,P0113,Food & Grocery,14,54.16,0.0,758.24,609.0,149.24,Organic Search,United States,0
2024-07-25,P0113,Food & Grocery,11,54.16,0.0,595.76,478.5,117.26,Social Media,United Kingdom,0
2024-07-26,P0113,Food & Grocery,16,54.16,0.0,866.56,696.0,170.56,Direct,United States,0
2024-07-27,P0113,Food & Grocery,17,54.16,0.0,920.72,739.5,181.22,Organic Search,United States,1
2024-07-28,P0113,Food & Grocery,18,54.16,0.0,974.88,783.0,191.88,Social Media,Australia,0
2024-07-29,P0113,Food & Grocery,11,54.16,0.0,595.76,478.5,117.26,Direct,United States,0
2024-07-30,P0113,Food & Grocery,15,54.16,0.0,812.4,652.5,159.9,Paid Ads,Germany,0
2024-07-31,P0113,Food & Grocery,16,54.16,0.0,866.56,696.0,170.56,Email,United States,0
2024-08-01,P0113,Food & Grocery,23,54.16,0.0,1245.68,1000.5,245.18,Paid Ads,United States,0
2024-08-02,P0113,Food & Grocery,50,54.16,0.0,2708.0,2175.0,533.0,Social Media,United Kingdom,0
2024-08-03,P0113,Food & Grocery,29,54.16,0.0,1570.64,1261.5,309.14,Paid Ads,United States,0
2024-08-04,P0113,Food & Grocery,43,54.16,0.0,2328.88,1870.5,458.38,Email,United States,0
2024-08-05,P0113,Food & Grocery,27,54.16,0.0,1462.32,1174.5,287.82,Referral,United States,0
2024-08-06,P0113,Food & Grocery,24,54.16,0.0,1299.84,1044.0,255.84,Direct,United Kingdom,0
2024-08-07,P0113,Food & Grocery,14,54.16,0.0,758.24,609.0,149.24,Paid Ads,United States,0
2024-08-08,P0113,Food & Grocery,50,54.16,0.0,2708.0,2175.0,533.0,Organic Search,United States,0
2024-08-09,P0113,Food & Grocery,29,54.16,0.0,1570.64,1261.5,309.14,Organic Search,United States,1
2024-08-10,P0113,Food & Grocery,52,54.16,0.0,2816.32,2262.0,554.32,Organic Search,France,0
2024-08-11,P0113,Food & Grocery,34,51.45,5.0,1749.37,1479.0,270.37,Organic Search,United States,0
2024-08-12,P0113,Food & Grocery,35,46.04,15.0,1611.26,1522.5,88.76,Email,United States,0
2024-08-13,P0113,Food & Grocery,17,54.16,0.0,920.72,739.5,181.22,Social Media,United Kingdom,0
2024-08-14,P0113,Food & Grocery,36,54.16,0.0,1949.76,1566.0,383.76,Organic Search,United States,0
2024-08-15,P0113,Food & Grocery,30,54.16,0.0,1624.8,1305.0,319.8,Organic Search,Canada,0
2024-08-16,P0113,Food & Grocery,53,54.16,0.0,2870.48,2305.5,564.98,Direct,Canada,0
2024-08-17,P0113,Food & Grocery,23,54.16,0.0,1245.68,1000.5,245.18,Organic Search,United States,0
2024-08-18,P0113,Food & Grocery,28,54.16,0.0,1516.48,1218.0,298.48,Paid Ads,United States,0
2024-08-19,P0113,Food & Grocery,61,54.16,0.0,3303.76,2653.5,650.26,Paid Ads,Australia,0
2024-08-20,P0113,Food & Grocery,31,54.16,0.0,1678.96,1348.5,330.46,Email,United States,1
2024-08-21,P0113,Food & Grocery,34,54.16,0.0,1841.44,1479.0,362.44,Organic Search,France,0
2024-08-22,P0113,Food & Grocery,44,54.16,0.0,2383.04,1914.0,469.04,Organic Search,United States,0
2024-08-23,P0113,Food & Grocery,51,51.45,5.0,2624.05,2218.5,405.55,Social Media,United States,0
2024-08-24,P0113,Food & Grocery,27,54.16,0.0,1462.32,1174.5,287.82,Paid Ads,Germany,1
2024-08-25,P0113,Food & Grocery,28,54.16,0.0,1516.48,1218.0,298.48,Paid Ads,United States,0
2024-08-26,P0113,Food & Grocery,38,54.16,0.0,2058.08,1653.0,405.08,Organic Search,United States,0
2024-08-27,P0113,Food & Grocery,14,54.16,0.0,758.24,609.0,149.24,Paid Ads,United Kingdom,0
2024-08-28,P0113,Food & Grocery,23,54.16,0.0,1245.68,1000.5,245.18,Paid Ads,United States,0
2024-08-29,P0113,Food & Grocery,39,54.16,0.0,2112.24,1696.5,415.74,Organic Search,Canada,0
2024-08-30,P0113,Food & Grocery,48,54.16,0.0,2599.68,2088.0,511.68,Organic Search,Canada,0
2024-08-31,P0113,Food & Grocery,41,46.04,15.0,1887.48,1783.5,103.98,Social Media,United Kingdom,0
2024-09-01,P0113,Food & Grocery,38,54.16,0.0,2058.08,1653.0,405.08,Social Media,Australia,0
2024-09-02,P0113,Food & Grocery,15,54.16,0.0,812.4,652.5,159.9,Organic Search,United States,0
2024-09-03,P0113,Food & Grocery,25,54.16,0.0,1354.0,1087.5,266.5,Organic Search,United States,0
2024-09-04,P0113,Food & Grocery,53,54.16,0.0,2870.48,2305.5,564.98,Email,United States,0
2024-09-05,P0113,Food & Grocery,47,54.16,0.0,2545.52,2044.5,501.02,Paid Ads,United Kingdom,0
2024-09-06,P0113,Food & Grocery,15,54.16,0.0,812.4,652.5,159.9,Direct,United States,0
2024-09-07,P0113,Food & Grocery,22,54.16,0.0,1191.52,957.0,234.52,Direct,Australia,0
2024-09-08,P0113,Food & Grocery,17,54.16,0.0,920.72,739.5,181.22,Direct,United States,0
2024-09-09,P0113,Food & Grocery,39,54.16,0.0,2112.24,1696.5,415.74,Organic Search,United States,0
2024-09-10,P0113,Food & Grocery,32,54.16,0.0,1733.12,1392.0,341.12,Social Media,United Kingdom,0
2024-09-11,P0113,Food & Grocery,29,54.16,0.0,1570.64,1261.5,309.14,Organic Search,United Kingdom,0
2024-09-12,P0113,Food & Grocery,27,54.16,0.0,1462.32,1174.5,287.82,Email,United Kingdom,0
2024-09-13,P0113,Food & Grocery,26,54.16,0.0,1408.16,1131.0,277.16,Referral,France,0
2024-09-14,P0113,Food & Grocery,28,54.16,0.0,1516.48,1218.0,298.48,Paid Ads,United Kingdom,1
2024-09-15,P0113,Food & Grocery,38,48.74,10.0,1852.27,1653.0,199.27,Email,United States,0
2024-09-16,P0113,Food & Grocery,15,54.16,0.0,812.4,652.5,159.9,Email,Germany,0
2024-09-17,P0113,Food & Grocery,24,54.16,0.0,1299.84,1044.0,255.84,Email,United States,0
2024-09-18,P0113,Food & Grocery,30,54.16,0.0,1624.8,1305.0,319.8,Social Media,United States,0
2024-09-19,P0113,Food & Grocery,44,54.16,0.0,2383.04,1914.0,469.04,Direct,United States,0
2024-09-20,P0113,Food & Grocery,38,54.16,0.0,2058.08,1653.0,405.08,Referral,United States,0
2024-09-21,P0113,Food & Grocery,61,54.16,0.0,3303.76,2653.5,650.26,Organic Search,United States,0
2024-09-22,P0113,Food & Grocery,59,54.16,0.0,3195.44,2566.5,628.94,Email,United States,0
2024-09-23,P0113,Food & Grocery,25,54.16,0.0,1354.0,1087.5,266.5,Email,United States,0
2024-09-24,P0113,Food & Grocery,22,54.16,0.0,1191.52,957.0,234.52,Organic Search,United States,0
2024-09-25,P0113,Food & Grocery,28,54.16,0.0,1516.48,1218.0,298.48,Referral,Australia,0
2024-09-26,P0113,Food & Grocery,40,54.16,0.0,2166.4,1740.0,426.4,Paid Ads,United States,0
2024-09-27,P0113,Food & Grocery,44,54.16,0.0,2383.04,1914.0,469.04,Email,Canada,0
2024-09-28,P0113,Food & Grocery,31,54.16,0.0,1678.96,1348.5,330.46,Paid Ads,United States,0
2024-09-29,P0113,Food & Grocery,42,54.16,0.0,2274.72,1827.0,447.72,Email,Canada,0
2024-09-30,P0113,Food & Grocery,47,54.16,0.0,2545.52,2044.5,501.02,Organic Search,United States,0
2024-10-01,P0113,Food & Grocery,44,54.16,0.0,2383.04,1914.0,469.04,Organic Search,Australia,0
2024-10-02,P0113,Food & Grocery,17,54.16,0.0,920.72,739.5,181.22,Email,United States,0
2024-10-03,P0113,Food & Grocery,17,54.16,0.0,920.72,739.5,181.22,Paid Ads,United Kingdom,0
2024-10-04,P0113,Food & Grocery,31,54.16,0.0,1678.96,1348.5,330.46,Email,United Kingdom,0
2024-10-05,P0113,Food & Grocery,33,54.16,0.0,1787.28,1435.5,351.78,Organic Search,United States,0
2024-10-06,P0113,Food & Grocery,36,54.16,0.0,1949.76,1566.0,383.76,Social Media,United States,0
2024-10-07,P0113,Food & Grocery,31,54.16,0.0,1678.96,1348.5,330.46,Email,United States,0
2024-10-08,P0113,Food & Grocery,23,48.74,10.0,1121.11,1000.5,120.61,Organic Search,United States,0
2024-10-09,P0113,Food & Grocery,85,54.16,0.0,4603.6,3697.5,906.1,Social Media,United States,0
2024-10-10,P0113,Food & Grocery,30,54.16,0.0,1624.8,1305.0,319.8,Paid Ads,United Kingdom,0
2024-10-11,P0113,Food & Grocery,17,54.16,0.0,920.72,739.5,181.22,Social Media,United States,0
2024-10-12,P0113,Food & Grocery,32,51.45,5.0,1646.46,1392.0,254.46,Paid Ads,United States,0
2024-10-13,P0113,Food & Grocery,20,54.16,0.0,1083.2,870.0,213.2,Organic Search,United States,0
2024-10-14,P0113,Food & Grocery,12,54.16,0.0,649.92,522.0,127.92,Social Media,Germany,0
2024-10-15,P0113,Food & Grocery,29,54.16,0.0,1570.64,1261.5,309.14,Organic Search,United States,0
2024-10-16,P0113,Food & Grocery,22,54.16,0.0,1191.52,957.0,234.52,Organic Search,Australia,0
2024-10-17,P0113,Food & Grocery,20,48.74,10.0,974.88,870.0,104.88,Organic Search,United Kingdom,0
2024-10-18,P0113,Food & Grocery,21,54.16,0.0,1137.36,913.5,223.86,Email,Australia,0
2024-10-19,P0113,Food & Grocery,49,54.16,0.0,2653.84,2131.5,522.34,Paid Ads,France,0
2024-10-20,P0113,Food & Grocery,51,54.16,0.0,2762.16,2218.5,543.66,Organic Search,United States,0
2024-10-21,P0113,Food & Grocery,15,48.74,10.0,731.16,652.5,78.66,Paid Ads,Netherlands,0
2024-10-22,P0113,Food & Grocery,22,51.45,5.0,1131.94,957.0,174.94,Paid Ads,Canada,0
2024-10-23,P0113,Food & Grocery,32,51.45,5.0,1646.46,1392.0,254.46,Email,United States,0
2024-10-24,P0113,Food & Grocery,20,54.16,0.0,1083.2,870.0,213.2,Paid Ads,Australia,0
2024-10-25,P0113,Food & Grocery,15,54.16,0.0,812.4,652.5,159.9,Paid Ads,United States,0
2024-10-26,P0113,Food & Grocery,15,54.16,0.0,812.4,652.5,159.9,Email,United States,0
2024-10-27,P0113,Food & Grocery,20,54.16,0.0,1083.2,870.0,213.2,Email,United States,0
2024-10-28,P0113,Food & Grocery,32,54.16,0.0,1733.12,1392.0,341.12,Email,United States,0
2024-10-29,P0113,Food & Grocery,23,54.16,0.0,1245.68,1000.5,245.18,Email,United States,0
2024-10-30,P0113,Food & Grocery,41,54.16,0.0,2220.56,1783.5,437.06,Paid Ads,Germany,0
2024-10-31,P0113,Food & Grocery,21,54.16,0.0,1137.36,913.5,223.86,Organic Search,United States,0
2024-11-01,P0113,Food & Grocery,89,54.16,0.0,4820.24,3871.5,948.74,Paid Ads,United States,0
2024-11-02,P0113,Food & Grocery,24,46.04,15.0,1104.86,1044.0,60.86,Paid Ads,United Kingdom,0
2024-11-03,P0113,Food & Grocery,66,54.16,0.0,3574.56,2871.0,703.56,Paid Ads,Canada,0
2024-11-04,P0113,Food & Grocery,40,54.16,0.0,2166.4,1740.0,426.4,Direct,France,0
2024-11-05,P0113,Food & Grocery,26,54.16,0.0,1408.16,1131.0,277.16,Paid Ads,United States,0
2024-11-06,P0113,Food & Grocery,21,54.16,0.0,1137.36,913.5,223.86,Organic Search,Germany,0
2024-11-07,P0113,Food & Grocery,40,54.16,0.0,2166.4,1740.0,426.4,Paid Ads,United States,0
2024-11-08,P0113,Food & Grocery,74,54.16,0.0,4007.84,3219.0,788.84,Organic Search,United States,0
2024-11-09,P0113,Food & Grocery,36,54.16,0.0,1949.76,1566.0,383.76,Organic Search,United States,0
2024-11-10,P0113,Food & Grocery,18,54.16,0.0,974.88,783.0,191.88,Organic Search,United States,0
2024-11-11,P0113,Food & Grocery,47,48.74,10.0,2290.97,2044.5,246.47,Direct,United States,0
2024-11-12,P0113,Food & Grocery,47,54.16,0.0,2545.52,2044.5,501.02,Paid Ads,Canada,0
2024-11-13,P0113,Food & Grocery,46,54.16,0.0,2491.36,2001.0,490.36,Paid Ads,United States,0
2024-11-14,P0113,Food & Grocery,35,48.74,10.0,1706.04,1522.5,183.54,Organic Search,United States,0
2024-11-15,P0113,Food & Grocery,41,54.16,0.0,2220.56,1783.5,437.06,Email,United Kingdom,0
2024-11-16,P0113,Food & Grocery,50,54.16,0.0,2708.0,2175.0,533.0,Paid Ads,United States,0
2024-11-17,P0113,Food & Grocery,31,54.16,0.0,1678.96,1348.5,330.46,Paid Ads,Germany,0
2024-11-18,P0113,Food & Grocery,20,54.16,0.0,1083.2,870.0,213.2,Organic Search,United States,0
2024-11-19,P0113,Food & Grocery,35,46.04,15.0,1611.26,1522.5,88.76,Paid Ads,United States,0
2024-11-20,P0113,Food & Grocery,20,54.16,0.0,1083.2,870.0,213.2,Paid Ads,United States,0
2024-11-21,P0113,Food & Grocery,29,54.16,0.0,1570.64,1261.5,309.14,Direct,United States,0
2024-11-22,P0113,Food & Grocery,23,54.16,0.0,1245.68,1000.5,245.18,Organic Search,United States,0
2024-11-23,P0113,Food & Grocery,48,54.16,0.0,2599.68,2088.0,511.68,Organic Search,United States,1
2024-11-24,P0113,Food & Grocery,179,37.91,30.0,6786.25,7786.5,-1000.25,Organic Search,Germany,0
2024-11-25,P0113,Food & Grocery,71,32.5,40.0,2307.22,3088.5,-781.28,Direct,United States,0
2024-11-26,P0113,Food & Grocery,65,43.33,20.0,2816.32,2827.5,-11.18,Organic Search,United States,0
2024-11-27,P0113,Food & Grocery,112,32.5,40.0,3639.55,4872.0,-1232.45,Organic Search,United States,0
2024-11-28,P0113,Food & Grocery,54,32.5,40.0,1754.78,2349.0,-594.22,Social Media,United States,0
2024-11-29,P0113,Food & Grocery,101,43.33,20.0,4376.13,4393.5,-17.37,Email,United States,0
2024-11-30,P0113,Food & Grocery,123,37.91,30.0,4663.18,5350.5,-687.32,Direct,Netherlands,0
2024-12-01,P0113,Food & Grocery,56,54.16,0.0,3032.96,2436.0,596.96,Paid Ads,United Kingdom,0
2024-12-02,P0113,Food & Grocery,68,54.16,0.0,3682.88,2958.0,724.88,Organic Search,United States,0
2024-12-03,P0113,Food & Grocery,58,54.16,0.0,3141.28,2523.0,618.28,Referral,Canada,0
2024-12-04,P0113,Food & Grocery,79,54.16,0.0,4278.64,3436.5,842.14,Email,United Kingdom,0
2024-12-05,P0113,Food & Grocery,31,54.16,0.0,1678.96,1348.5,330.46,Organic Search,United States,0
2024-12-06,P0113,Food & Grocery,86,54.16,0.0,4657.76,3741.0,916.76,Direct,United States,0
2024-12-07,P0113,Food & Grocery,91,48.74,10.0,4435.7,3958.5,477.2,Email,United States,0
2024-12-08,P0113,Food & Grocery,82,54.16,0.0,4441.12,3567.0,874.12,Paid Ads,United States,0
2024-12-09,P0113,Food & Grocery,14,54.16,0.0,758.24,609.0,149.24,Referral,United Kingdom,0
2024-12-10,P0113,Food & Grocery,27,54.16,0.0,1462.32,1174.5,287.82,Organic Search,United States,0
2024-12-11,P0113,Food & Grocery,35,54.16,0.0,1895.6,1522.5,373.1,Organic Search,United States,0
2024-12-12,P0113,Food & Grocery,39,46.04,15.0,1795.4,1696.5,98.9,Organic Search,United States,0
2024-12-13,P0113,Food & Grocery,33,54.16,0.0,1787.28,1435.5,351.78,Email,United Kingdom,0
2024-12-14,P0113,Food & Grocery,32,54.16,0.0,1733.12,1392.0,341.12,Organic Search,Netherlands,0
2024-12-15,P0113,Food & Grocery,19,54.16,0.0,1029.04,826.5,202.54,Paid Ads,United States,1
2024-12-16,P0113,Food & Grocery,20,54.16,0.0,1083.2,870.0,213.2,Email,United States,0
2024-12-17,P0113,Food & Grocery,26,54.16,0.0,1408.16,1131.0,277.16,Direct,United States,0
2024-12-18,P0113,Food & Grocery,56,54.16,0.0,3032.96,2436.0,596.96,Direct,United States,0
2024-12-19,P0113,Food & Grocery,28,54.16,0.0,1516.48,1218.0,298.48,Paid Ads,United States,0
2024-12-20,P0113,Food & Grocery,43,54.16,0.0,2328.88,1870.5,458.38,Direct,France,0
2024-12-21,P0113,Food & Grocery,50,54.16,0.0,2708.0,2175.0,533.0,Paid Ads,United States,0
2024-12-22,P0113,Food & Grocery,29,54.16,0.0,1570.64,1261.5,309.14,Organic Search,United States,0
2024-12-23,P0113,Food & Grocery,116,54.16,0.0,6282.56,5046.0,1236.56,Organic Search,France,1
2024-12-24,P0113,Food & Grocery,26,54.16,0.0,1408.16,1131.0,277.16,Social Media,Canada,0
2024-12-25,P0113,Food & Grocery,68,54.16,0.0,3682.88,2958.0,724.88,Paid Ads,United Kingdom,0
2024-12-26,P0113,Food & Grocery,38,54.16,0.0,2058.08,1653.0,405.08,Organic Search,United Kingdom,0
2024-12-27,P0113,Food & Grocery,52,54.16,0.0,2816.32,2262.0,554.32,Direct,United States,0
2024-12-28,P0113,Food & Grocery,27,54.16,0.0,1462.32,1174.5,287.82,Social Media,United Kingdom,0
2024-12-29,P0113,Food & Grocery,49,54.16,0.0,2653.84,2131.5,522.34,Email,Australia,0
2024-12-30,P0113,Food & Grocery,51,54.16,0.0,2762.16,2218.5,543.66,Paid Ads,Australia,0
2024-12-31,P0113,Food & Grocery,17,54.16,0.0,920.72,739.5,181.22,Paid Ads,Canada,0
2023-05-16,P0114,Food & Grocery,18,54.66,0.0,983.88,699.12,284.76,Email,France,0
2023-05-17,P0114,Food & Grocery,26,54.66,0.0,1421.16,1009.84,411.32,Organic Search,United States,0
2023-05-18,P0114,Food & Grocery,17,54.66,0.0,929.22,660.28,268.94,Email,United States,0
2023-05-19,P0114,Food & Grocery,28,54.66,0.0,1530.48,1087.52,442.96,Organic Search,United States,0
2023-05-20,P0114,Food & Grocery,25,54.66,0.0,1366.5,971.0,395.5,Organic Search,Canada,0
2023-05-21,P0114,Food & Grocery,36,54.66,0.0,1967.76,1398.24,569.52,Paid Ads,United States,0
2023-05-22,P0114,Food & Grocery,21,54.66,0.0,1147.86,815.64,332.22,Paid Ads,Australia,0
2023-05-23,P0114,Food & Grocery,42,54.66,0.0,2295.72,1631.28,664.44,Email,Canada,0
2023-05-24,P0114,Food & Grocery,18,54.66,0.0,983.88,699.12,284.76,Social Media,Germany,0
2023-05-25,P0114,Food & Grocery,16,54.66,0.0,874.56,621.44,253.12,Organic Search,Canada,0
2023-05-26,P0114,Food & Grocery,41,54.66,0.0,2241.06,1592.44,648.62,Social Media,United States,0
2023-05-27,P0114,Food & Grocery,17,54.66,0.0,929.22,660.28,268.94,Direct,Australia,0
2023-05-28,P0114,Food & Grocery,19,54.66,0.0,1038.54,737.96,300.58,Organic Search,United Kingdom,0
2023-05-29,P0114,Food & Grocery,29,54.66,0.0,1585.14,1126.36,458.78,Paid Ads,United States,0
2023-05-30,P0114,Food & Grocery,48,54.66,0.0,2623.68,1864.32,759.36,Email,United States,0
2023-05-31,P0114,Food & Grocery,33,54.66,0.0,1803.78,1281.72,522.06,Paid Ads,United States,0
2023-06-01,P0114,Food & Grocery,14,54.66,0.0,765.24,543.76,221.48,Social Media,United States,0
2023-06-02,P0114,Food & Grocery,17,49.19,10.0,836.3,660.28,176.02,Organic Search,Canada,0
2023-06-03,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Email,United Kingdom,0
2023-06-04,P0114,Food & Grocery,9,54.66,0.0,491.94,349.56,142.38,Organic Search,United States,0
2023-06-05,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Social Media,Australia,0
2023-06-06,P0114,Food & Grocery,14,54.66,0.0,765.24,543.76,221.48,Direct,United States,0
2023-06-07,P0114,Food & Grocery,11,54.66,0.0,601.26,427.24,174.02,Email,Australia,0
2023-06-08,P0114,Food & Grocery,16,54.66,0.0,874.56,621.44,253.12,Organic Search,Australia,1
2023-06-09,P0114,Food & Grocery,11,54.66,0.0,601.26,427.24,174.02,Organic Search,United States,0
2023-06-10,P0114,Food & Grocery,21,54.66,0.0,1147.86,815.64,332.22,Email,United States,0
2023-06-11,P0114,Food & Grocery,13,54.66,0.0,710.58,504.92,205.66,Email,United Kingdom,0
2023-06-12,P0114,Food & Grocery,23,54.66,0.0,1257.18,893.32,363.86,Paid Ads,United States,0
2023-06-13,P0114,Food & Grocery,17,54.66,0.0,929.22,660.28,268.94,Social Media,United Kingdom,0
2023-06-14,P0114,Food & Grocery,26,54.66,0.0,1421.16,1009.84,411.32,Paid Ads,Canada,0
2023-06-15,P0114,Food & Grocery,24,54.66,0.0,1311.84,932.16,379.68,Direct,Canada,0
2023-06-16,P0114,Food & Grocery,13,54.66,0.0,710.58,504.92,205.66,Email,Australia,0
2023-06-17,P0114,Food & Grocery,13,54.66,0.0,710.58,504.92,205.66,Paid Ads,United Kingdom,0
2023-06-18,P0114,Food & Grocery,26,54.66,0.0,1421.16,1009.84,411.32,Organic Search,United States,0
2023-06-19,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Social Media,United States,1
2023-06-20,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Paid Ads,United Kingdom,0
2023-06-21,P0114,Food & Grocery,18,54.66,0.0,983.88,699.12,284.76,Paid Ads,United Kingdom,0
2023-06-22,P0114,Food & Grocery,15,54.66,0.0,819.9,582.6,237.3,Organic Search,United Kingdom,0
2023-06-23,P0114,Food & Grocery,16,54.66,0.0,874.56,621.44,253.12,Organic Search,United Kingdom,0
2023-06-24,P0114,Food & Grocery,16,54.66,0.0,874.56,621.44,253.12,Email,United States,0
2023-06-25,P0114,Food & Grocery,16,54.66,0.0,874.56,621.44,253.12,Organic Search,United States,0
2023-06-26,P0114,Food & Grocery,11,54.66,0.0,601.26,427.24,174.02,Organic Search,United States,0
2023-06-27,P0114,Food & Grocery,11,54.66,0.0,601.26,427.24,174.02,Social Media,United States,0
2023-06-28,P0114,Food & Grocery,15,46.46,15.0,696.92,582.6,114.32,Organic Search,United Kingdom,0
